,match_id,full_name_home,current_rank_home,full_name_away,current_rank_away,winner_code,Winner
11578,12106332,"Koshiishi, Ayumi",641.0,"Yamalapalli, Sahaja",309.0,2.0,"Yamalapalli, Sahaja"
11579,12106333,"Stoiber, Ranah Akua",626.0,"Mansouri, Yasmine",522.0,2.0,"Mansouri, Yasmine"
11580,12106333,"Stoiber, Ranah Akua",636.0,"Mansouri, Yasmine",522.0,2.0,"Mansouri, Yasmine"
11581,12106334,"Kulambayeva, Zhibek",493.0,"Baharmus, Humera",951.0,1.0,"Kulambayeva, Zhibek"
11582,12106334,"Kulambayeva, Zhibek",493.0,"Baharmus, Humera",1032.0,1.0,"Kulambayeva, Zhibek"
11583,12106334,"Kulambayeva, Zhibek",464.0,"Baharmus, Humera",951.0,1.0,"Kulambayeva, Zhibek"
11584,12106334,"Kulambayeva, Zhibek",464.0,"Baharmus, Humera",1032.0,1.0,"Kulambayeva, Zhibek"
11585,12106336,"Kuwata, Hiroko",532.0,"Flores, Victoria",839.0,1.0,"Kuwata, Hiroko"
11586,12106336,"Kuwata, Hiroko",532.0,"Flores, Victoria",795.0,1.0,"Kuwata, Hiroko"
11587,12106336,"Kuwata, Hiroko",535.0,"Flores, Victoria",839.0,1.0,"Kuwata, Hiroko"
11588,12106336,"Kuwata, Hiroko",535.0,"Flores, Victoria",795.0,1.0,"Kuwata, Hiroko"
11589,12106337,"Krywoj, Melany Solange",530.0,"Urhobo, Akasha",708.0,1.0,"Krywoj, Melany Solange"
11590,12106337,"Krywoj, Melany Solange",530.0,"Urhobo, Akasha",711.0,1.0,"Krywoj, Melany Solange"
11591,12106337,"Krywoj, Melany Solange",533.0,"Urhobo, Akasha",708.0,1.0,"Krywoj, Melany Solange"
11592,12106337,"Krywoj, Melany Solange",533.0,"Urhobo, Akasha",711.0,1.0,"Krywoj, Melany Solange"
11593,12106338,"Duerst, Jenny",518.0,,,,
11594,12106338,"Duerst, Jenny",518.0,,,1.0,"Duerst, Jenny"
11595,12106338,"Duerst, Jenny",532.0,,,,
11596,12106338,"Duerst, Jenny",532.0,,,1.0,"Duerst, Jenny"
11597,12106339,,,"Iamachkine, Anastasia",888.0,,"Iamachkine, Anastasia"
11598,12106339,,,"Iamachkine, Anastasia",888.0,2.0,"Iamachkine, Anastasia"
11599,12106339,,,"Iamachkine, Anastasia",858.0,,"Iamachkine, Anastasia"
11600,12106339,,,"Iamachkine, Anastasia",858.0,2.0,"Iamachkine, Anastasia"
11601,12106340,"Đaković , Mihaela",775.0,,,,
11602,12106340,"Đaković , Mihaela",775.0,,,1.0,"Đaković , Mihaela"
11603,12106340,"Đaković , Mihaela",745.0,,,,
11604,12106340,"Đaković , Mihaela",745.0,,,1.0,"Đaković , Mihaela"
11605,12106341,"Quevedo, Kaitlin",739.0,"Brockmann, Tessa Johanna",994.0,,"Brockmann, Tessa Johanna"
11606,12106341,"Quevedo, Kaitlin",739.0,"Brockmann, Tessa Johanna",994.0,1.0,"Quevedo, Kaitlin"
11607,12106341,"Quevedo, Kaitlin",739.0,"Brockmann, Tessa Johanna",999.0,,"Brockmann, Tessa Johanna"
11608,12106341,"Quevedo, Kaitlin",739.0,"Brockmann, Tessa Johanna",999.0,1.0,"Quevedo, Kaitlin"
11609,12106341,"Quevedo, Kaitlin",594.0,"Brockmann, Tessa Johanna",994.0,,"Brockmann, Tessa Johanna"
11610,12106341,"Quevedo, Kaitlin",594.0,"Brockmann, Tessa Johanna",994.0,1.0,"Quevedo, Kaitlin"
11611,12106341,"Quevedo, Kaitlin",594.0,"Brockmann, Tessa Johanna",999.0,,"Brockmann, Tessa Johanna"
11612,12106341,"Quevedo, Kaitlin",594.0,"Brockmann, Tessa Johanna",999.0,1.0,"Quevedo, Kaitlin"
11613,12106342,,,"Klasen, Anna",968.0,,"Klasen, Anna"
11614,12106342,,,"Klasen, Anna",968.0,1.0,
11615,12106342,,,"Klasen, Anna",967.0,,"Klasen, Anna"
11616,12106342,,,"Klasen, Anna",967.0,1.0,
11617,12106343,"Muntean, Victoria",642.0,"Weckerle, Marie",708.0,2.0,"Weckerle, Marie"
11618,12106347,"Sijbesma, Marente",1111.0,,,,
11619,12106347,"Sijbesma, Marente",1111.0,,,2.0,
11620,12106347,"Sijbesma, Marente",1137.0,,,,
11621,12106347,"Sijbesma, Marente",1137.0,,,2.0,
11622,12106348,"Gram, Olivia",1245.0,"Bartlett, Aryana",1326.0,,"Bartlett, Aryana"
11623,12106348,"Gram, Olivia",1245.0,"Bartlett, Aryana",1326.0,2.0,"Bartlett, Aryana"
11624,12106348,"Gram, Olivia",1245.0,"Bartlett, Aryana",1325.0,,"Bartlett, Aryana"
11625,12106348,"Gram, Olivia",1245.0,"Bartlett, Aryana",1325.0,2.0,"Bartlett, Aryana"
11626,12106348,"Gram, Olivia",1235.0,"Bartlett, Aryana",1326.0,,"Bartlett, Aryana"
11627,12106348,"Gram, Olivia",1235.0,"Bartlett, Aryana",1326.0,2.0,"Bartlett, Aryana"
11628,12106348,"Gram, Olivia",1235.0,"Bartlett, Aryana",1325.0,,"Bartlett, Aryana"
11629,12106348,"Gram, Olivia",1235.0,"Bartlett, Aryana",1325.0,2.0,"Bartlett, Aryana"
11630,12106351,,,"Popko, Dmitry",240.0,2.0,"Popko, Dmitry"
11631,12106352,"Midon, Lautaro",505.0,"Mena, Facundo",416.0,2.0,"Mena, Facundo"
11632,12106353,"Rodriguez, Lorenzo Joaquin",535.0,"Kestelboim, Mariano",713.0,,"Kestelboim, Mariano"
11633,12106353,"Rodriguez, Lorenzo Joaquin",535.0,"Kestelboim, Mariano",588.0,,"Kestelboim, Mariano"
11634,12106353,"Rodriguez, Lorenzo Joaquin",471.0,"Kestelboim, Mariano",713.0,,"Kestelboim, Mariano"
11635,12106353,"Rodriguez, Lorenzo Joaquin",471.0,"Kestelboim, Mariano",588.0,,"Kestelboim, Mariano"
11636,12106354,"Draxl, Liam",259.0,"Marti Pujolras, Alex",493.0,1.0,"Draxl, Liam"
11637,12106354,"Draxl, Liam",259.0,"Marti Pujolras, Alex",520.0,1.0,"Draxl, Liam"
11638,12106354,"Draxl, Liam",263.0,"Marti Pujolras, Alex",493.0,1.0,"Draxl, Liam"
11639,12106354,"Draxl, Liam",263.0,"Marti Pujolras, Alex",520.0,1.0,"Draxl, Liam"
11640,12106356,"Moriya, Hiroki",331.0,"Ryan Ziegann, Sam",1474.0,1.0,"Moriya, Hiroki"
11641,12106358,"Barry, Monique",627.0,"Shimizu, Eri",479.0,2.0,"Shimizu, Eri"
11642,12106358,"Barry, Monique",627.0,"Shimizu, Eri",498.0,2.0,"Shimizu, Eri"
11643,12106358,"Barry, Monique",632.0,"Shimizu, Eri",479.0,2.0,"Shimizu, Eri"
11644,12106358,"Barry, Monique",632.0,"Shimizu, Eri",498.0,2.0,"Shimizu, Eri"
11645,12106359,"Lee, Gyeong Seo",834.0,"Cabrera, Lizette",392.0,2.0,"Cabrera, Lizette"
11646,12106359,"Lee, Gyeong Seo",834.0,"Cabrera, Lizette",361.0,2.0,"Cabrera, Lizette"
11647,12106359,"Lee, Gyeong Seo",792.0,"Cabrera, Lizette",392.0,2.0,"Cabrera, Lizette"
11648,12106359,"Lee, Gyeong Seo",792.0,"Cabrera, Lizette",361.0,2.0,"Cabrera, Lizette"
11649,12106360,"Da Silva Fick, Gabriella",541.0,"Banks, Amarni",305.0,2.0,"Banks, Amarni"
11650,12106360,"Da Silva Fick, Gabriella",541.0,"Banks, Amarni",252.0,2.0,"Banks, Amarni"
11651,12106360,"Da Silva Fick, Gabriella",437.0,"Banks, Amarni",305.0,2.0,"Banks, Amarni"
11652,12106360,"Da Silva Fick, Gabriella",437.0,"Banks, Amarni",252.0,2.0,"Banks, Amarni"
11653,12106361,"Kawamura, Mana",622.0,"Okamura, Kyoka",339.0,2.0,"Okamura, Kyoka"
11654,12106361,"Kawamura, Mana",622.0,"Okamura, Kyoka",333.0,2.0,"Okamura, Kyoka"
11655,12106361,"Kawamura, Mana",699.0,"Okamura, Kyoka",339.0,2.0,"Okamura, Kyoka"
11656,12106361,"Kawamura, Mana",699.0,"Okamura, Kyoka",333.0,2.0,"Okamura, Kyoka"
11657,12106362,"Kuramochi, Miho",399.0,"Kovapitukted, Punnin",579.0,1.0,"Kuramochi, Miho"
11658,12106362,"Kuramochi, Miho",399.0,"Kovapitukted, Punnin",617.0,1.0,"Kuramochi, Miho"
11659,12106362,"Kuramochi, Miho",412.0,"Kovapitukted, Punnin",579.0,1.0,"Kuramochi, Miho"
11660,12106362,"Kuramochi, Miho",412.0,"Kovapitukted, Punnin",617.0,1.0,"Kuramochi, Miho"
11661,12106363,"Hayashi, Erina",909.0,"Aiava, Destanee",201.0,2.0,"Aiava, Destanee"
11662,12106363,"Hayashi, Erina",909.0,"Aiava, Destanee",193.0,2.0,"Aiava, Destanee"
11663,12106363,"Hayashi, Erina",966.0,"Aiava, Destanee",201.0,2.0,"Aiava, Destanee"
11664,12106363,"Hayashi, Erina",966.0,"Aiava, Destanee",193.0,2.0,"Aiava, Destanee"
11665,12106364,"Parnaby, Alana",547.0,"Micic, Elena",763.0,2.0,"Micic, Elena"
11666,12106364,"Parnaby, Alana",547.0,"Micic, Elena",729.0,2.0,"Micic, Elena"
11667,12106364,"Parnaby, Alana",560.0,"Micic, Elena",763.0,2.0,"Micic, Elena"
11668,12106364,"Parnaby, Alana",560.0,"Micic, Elena",729.0,2.0,"Micic, Elena"
11669,12106367,"Yao, Xinxin",474.0,"Sawasdee, Watsachol",1103.0,2.0,"Sawasdee, Watsachol"
11670,12106367,"Yao, Xinxin",474.0,"Sawasdee, Watsachol",1031.0,2.0,"Sawasdee, Watsachol"
11671,12106367,"Yao, Xinxin",455.0,"Sawasdee, Watsachol",1103.0,2.0,"Sawasdee, Watsachol"
11672,12106367,"Yao, Xinxin",455.0,"Sawasdee, Watsachol",1031.0,2.0,"Sawasdee, Watsachol"
11673,12106368,"Zhu, Chenting",1326.0,"Luikham, Jennifer",1309.0,2.0,"Luikham, Jennifer"
11674,12106368,"Zhu, Chenting",1326.0,"Luikham, Jennifer",1288.0,2.0,"Luikham, Jennifer"
11675,12106368,"Zhu, Chenting",1325.0,"Luikham, Jennifer",1309.0,2.0,"Luikham, Jennifer"
11676,12106368,"Zhu, Chenting",1325.0,"Luikham, Jennifer",1288.0,2.0,"Luikham, Jennifer"
11677,12106369,"Kim, Yujin",1326.0,,,1.0,"Kim, Yujin"
11678,12106369,"Kim, Yujin",1224.0,,,1.0,"Kim, Yujin"
11679,12106370,"Xun, Fang Ying",881.0,,,1.0,"Xun, Fang Ying"
11680,12106370,"Xun, Fang Ying",812.0,,,1.0,"Xun, Fang Ying"
11681,12106371,"Zeng, Zixuan",1045.0,,,1.0,"Zeng, Zixuan"
11682,12106371,"Zeng, Zixuan",1014.0,,,1.0,"Zeng, Zixuan"
11683,12106372,"Hou, Yanan",1238.0,"Miyata, Moeka",1326.0,1.0,"Hou, Yanan"
11684,12106372,"Hou, Yanan",1238.0,"Miyata, Moeka",1318.0,1.0,"Hou, Yanan"
11685,12106372,"Hou, Yanan",1207.0,"Miyata, Moeka",1326.0,1.0,"Hou, Yanan"
11686,12106372,"Hou, Yanan",1207.0,"Miyata, Moeka",1318.0,1.0,"Hou, Yanan"
11687,12106373,"Ozeki, Ayaka",1342.0,,,2.0,
11688,12106374,,,"Imamura, Saki",451.0,2.0,"Imamura, Saki"
11689,12106374,,,"Imamura, Saki",410.0,2.0,"Imamura, Saki"
11690,12106722,"Tu, Li",186.0,"Ochi, Makoto",459.0,1.0,"Tu, Li"
11691,12106724,"Zantedeschi, Aurora",409.0,"Lovrič, Pia",533.0,,"Lovrič, Pia"
11692,12106724,"Zantedeschi, Aurora",409.0,"Lovrič, Pia",533.0,2.0,"Lovrič, Pia"
11693,12106724,"Zantedeschi, Aurora",409.0,"Lovrič, Pia",553.0,,"Lovrič, Pia"
11694,12106724,"Zantedeschi, Aurora",409.0,"Lovrič, Pia",553.0,2.0,"Lovrič, Pia"
11695,12106724,"Zantedeschi, Aurora",411.0,"Lovrič, Pia",533.0,,"Lovrič, Pia"
11696,12106724,"Zantedeschi, Aurora",411.0,"Lovrič, Pia",533.0,2.0,"Lovrič, Pia"
11697,12106724,"Zantedeschi, Aurora",411.0,"Lovrič, Pia",553.0,,"Lovrič, Pia"
11698,12106724,"Zantedeschi, Aurora",411.0,"Lovrič, Pia",553.0,2.0,"Lovrič, Pia"
11699,12106725,"Shubladze, Alexandra",560.0,"Demidova, Diana",701.0,,"Demidova, Diana"
11700,12106725,"Shubladze, Alexandra",560.0,"Demidova, Diana",701.0,1.0,"Shubladze, Alexandra"
11701,12106725,"Shubladze, Alexandra",560.0,"Demidova, Diana",737.0,,"Demidova, Diana"
11702,12106725,"Shubladze, Alexandra",560.0,"Demidova, Diana",737.0,1.0,"Shubladze, Alexandra"
11703,12106725,"Shubladze, Alexandra",526.0,"Demidova, Diana",701.0,,"Demidova, Diana"
11704,12106725,"Shubladze, Alexandra",526.0,"Demidova, Diana",701.0,1.0,"Shubladze, Alexandra"
11705,12106725,"Shubladze, Alexandra",526.0,"Demidova, Diana",737.0,,"Demidova, Diana"
11706,12106725,"Shubladze, Alexandra",526.0,"Demidova, Diana",737.0,1.0,"Shubladze, Alexandra"
11707,12106726,"Steur, Joelle Lilly Sophie",679.0,"Yörük, İlay",503.0,1.0,"Steur, Joelle Lilly Sophie"
11708,12106726,"Steur, Joelle Lilly Sophie",679.0,"Yörük, İlay",528.0,1.0,"Steur, Joelle Lilly Sophie"
11709,12106726,"Steur, Joelle Lilly Sophie",669.0,"Yörük, İlay",503.0,1.0,"Steur, Joelle Lilly Sophie"
11710,12106726,"Steur, Joelle Lilly Sophie",669.0,"Yörük, İlay",528.0,1.0,"Steur, Joelle Lilly Sophie"
11711,12106727,"Rame, Alice",507.0,"Suvirdjonkova, Darja",1047.0,,"Suvirdjonkova, Darja"
11712,12106727,"Rame, Alice",507.0,"Suvirdjonkova, Darja",1047.0,1.0,"Rame, Alice"
11713,12106727,"Rame, Alice",507.0,"Suvirdjonkova, Darja",1061.0,,"Suvirdjonkova, Darja"
11714,12106727,"Rame, Alice",507.0,"Suvirdjonkova, Darja",1061.0,1.0,"Rame, Alice"
11715,12106727,"Rame, Alice",482.0,"Suvirdjonkova, Darja",1047.0,,"Suvirdjonkova, Darja"
11716,12106727,"Rame, Alice",482.0,"Suvirdjonkova, Darja",1047.0,1.0,"Rame, Alice"
11717,12106727,"Rame, Alice",482.0,"Suvirdjonkova, Darja",1061.0,,"Suvirdjonkova, Darja"
11718,12106727,"Rame, Alice",482.0,"Suvirdjonkova, Darja",1061.0,1.0,"Rame, Alice"
11719,12106728,"Turkmen, Doga",1146.0,"Senic, Natalija",656.0,,"Senic, Natalija"
11720,12106728,"Turkmen, Doga",1146.0,"Senic, Natalija",656.0,1.0,"Turkmen, Doga"
11721,12106728,"Turkmen, Doga",1146.0,"Senic, Natalija",698.0,,"Senic, Natalija"
11722,12106728,"Turkmen, Doga",1146.0,"Senic, Natalija",698.0,1.0,"Turkmen, Doga"
11723,12106728,"Turkmen, Doga",1142.0,"Senic, Natalija",656.0,,"Senic, Natalija"
11724,12106728,"Turkmen, Doga",1142.0,"Senic, Natalija",656.0,1.0,"Turkmen, Doga"
11725,12106728,"Turkmen, Doga",1142.0,"Senic, Natalija",698.0,,"Senic, Natalija"
11726,12106728,"Turkmen, Doga",1142.0,"Senic, Natalija",698.0,1.0,"Turkmen, Doga"
11727,12106729,"Mettraux, Marie",803.0,"Falkner, Živa",432.0,1.0,"Mettraux, Marie"
11728,12106729,"Mettraux, Marie",803.0,"Falkner, Živa",453.0,1.0,"Mettraux, Marie"
11729,12106729,"Mettraux, Marie",787.0,"Falkner, Živa",432.0,1.0,"Mettraux, Marie"
11730,12106729,"Mettraux, Marie",787.0,"Falkner, Živa",453.0,1.0,"Mettraux, Marie"
11731,12106730,"Cherubini, Diletta",523.0,"Jurič, Noka",1179.0,,"Jurič, Noka"
11732,12106730,"Cherubini, Diletta",523.0,"Jurič, Noka",1179.0,1.0,"Cherubini, Diletta"
11733,12106730,"Cherubini, Diletta",523.0,"Jurič, Noka",1201.0,,"Jurič, Noka"
11734,12106730,"Cherubini, Diletta",523.0,"Jurič, Noka",1201.0,1.0,"Cherubini, Diletta"
11735,12106730,"Cherubini, Diletta",524.0,"Jurič, Noka",1179.0,,"Jurič, Noka"
11736,12106730,"Cherubini, Diletta",524.0,"Jurič, Noka",1179.0,1.0,"Cherubini, Diletta"
11737,12106730,"Cherubini, Diletta",524.0,"Jurič, Noka",1201.0,,"Jurič, Noka"
11738,12106730,"Cherubini, Diletta",524.0,"Jurič, Noka",1201.0,1.0,"Cherubini, Diletta"
11739,12106731,"Selekhmeteva, Oksana",906.0,"Yaneva, Elizara",1232.0,,"Yaneva, Elizara"
11740,12106731,"Selekhmeteva, Oksana",906.0,"Yaneva, Elizara",1232.0,1.0,"Selekhmeteva, Oksana"
11741,12106731,"Selekhmeteva, Oksana",840.0,"Yaneva, Elizara",1232.0,,"Yaneva, Elizara"
11742,12106731,"Selekhmeteva, Oksana",840.0,"Yaneva, Elizara",1232.0,1.0,"Selekhmeteva, Oksana"
11743,12106732,"Mazzola, Alessandra",717.0,,,,
11744,12106732,"Mazzola, Alessandra",717.0,,,1.0,"Mazzola, Alessandra"
11745,12106732,"Mazzola, Alessandra",734.0,,,,
11746,12106732,"Mazzola, Alessandra",734.0,,,1.0,"Mazzola, Alessandra"
11747,12106741,"Fernandes, Rodrigo",1154.0,"Donski, Alexander",944.0,,"Donski, Alexander"
11748,12106741,"Fernandes, Rodrigo",1154.0,"Donski, Alexander",944.0,2.0,"Donski, Alexander"
11749,12106741,"Fernandes, Rodrigo",1154.0,"Donski, Alexander",951.0,,"Donski, Alexander"
11750,12106741,"Fernandes, Rodrigo",1154.0,"Donski, Alexander",951.0,2.0,"Donski, Alexander"
11751,12106741,"Fernandes, Rodrigo",1177.0,"Donski, Alexander",944.0,,"Donski, Alexander"
11752,12106741,"Fernandes, Rodrigo",1177.0,"Donski, Alexander",944.0,2.0,"Donski, Alexander"
11753,12106741,"Fernandes, Rodrigo",1177.0,"Donski, Alexander",951.0,,"Donski, Alexander"
11754,12106741,"Fernandes, Rodrigo",1177.0,"Donski, Alexander",951.0,2.0,"Donski, Alexander"
11755,12106742,"Krutykh, Oleksii",392.0,"Domingues, Joao",802.0,,"Domingues, Joao"
11756,12106742,"Krutykh, Oleksii",392.0,"Domingues, Joao",802.0,1.0,"Krutykh, Oleksii"
11757,12106742,"Krutykh, Oleksii",392.0,"Domingues, Joao",812.0,,"Domingues, Joao"
11758,12106742,"Krutykh, Oleksii",392.0,"Domingues, Joao",812.0,1.0,"Krutykh, Oleksii"
11759,12106742,"Krutykh, Oleksii",409.0,"Domingues, Joao",802.0,,"Domingues, Joao"
11760,12106742,"Krutykh, Oleksii",409.0,"Domingues, Joao",802.0,1.0,"Krutykh, Oleksii"
11761,12106742,"Krutykh, Oleksii",409.0,"Domingues, Joao",812.0,,"Domingues, Joao"
11762,12106742,"Krutykh, Oleksii",409.0,"Domingues, Joao",812.0,1.0,"Krutykh, Oleksii"
11763,12106745,"Barton, Hynek",480.0,"Pereira, Tiago",735.0,,"Pereira, Tiago"
11764,12106745,"Barton, Hynek",480.0,"Pereira, Tiago",735.0,1.0,"Barton, Hynek"
11765,12106745,"Barton, Hynek",438.0,"Pereira, Tiago",735.0,,"Pereira, Tiago"
11766,12106745,"Barton, Hynek",438.0,"Pereira, Tiago",735.0,1.0,"Barton, Hynek"
11767,12106747,"Vale, Duarte",607.0,"Faria, Jaime",391.0,,"Faria, Jaime"
11768,12106747,"Vale, Duarte",607.0,"Faria, Jaime",391.0,2.0,"Faria, Jaime"
11769,12106747,"Vale, Duarte",607.0,"Faria, Jaime",262.0,,"Faria, Jaime"
11770,12106747,"Vale, Duarte",607.0,"Faria, Jaime",262.0,2.0,"Faria, Jaime"
11771,12106747,"Vale, Duarte",542.0,"Faria, Jaime",391.0,,"Faria, Jaime"
11772,12106747,"Vale, Duarte",542.0,"Faria, Jaime",391.0,2.0,"Faria, Jaime"
11773,12106747,"Vale, Duarte",542.0,"Faria, Jaime",262.0,,"Faria, Jaime"
11774,12106747,"Vale, Duarte",542.0,"Faria, Jaime",262.0,2.0,"Faria, Jaime"
11775,12106748,"Turriziani Alvarez, Alejandro",1432.0,"Falcao, Goncalo",1430.0,,"Falcao, Goncalo"
11776,12106748,"Turriziani Alvarez, Alejandro",1432.0,"Falcao, Goncalo",1430.0,1.0,"Turriziani Alvarez, Alejandro"
11777,12106748,"Turriziani Alvarez, Alejandro",1355.0,"Falcao, Goncalo",1430.0,,"Falcao, Goncalo"
11778,12106748,"Turriziani Alvarez, Alejandro",1355.0,"Falcao, Goncalo",1430.0,1.0,"Turriziani Alvarez, Alejandro"
11779,12106749,"Ingildsen, Johannes",993.0,"Gaubas, Vilius",358.0,,"Gaubas, Vilius"
11780,12106749,"Ingildsen, Johannes",993.0,"Gaubas, Vilius",358.0,2.0,"Gaubas, Vilius"
11781,12106749,"Ingildsen, Johannes",993.0,"Gaubas, Vilius",309.0,,"Gaubas, Vilius"
11782,12106749,"Ingildsen, Johannes",993.0,"Gaubas, Vilius",309.0,2.0,"Gaubas, Vilius"
11783,12106749,"Ingildsen, Johannes",985.0,"Gaubas, Vilius",358.0,,"Gaubas, Vilius"
11784,12106749,"Ingildsen, Johannes",985.0,"Gaubas, Vilius",358.0,2.0,"Gaubas, Vilius"
11785,12106749,"Ingildsen, Johannes",985.0,"Gaubas, Vilius",309.0,,"Gaubas, Vilius"
11786,12106749,"Ingildsen, Johannes",985.0,"Gaubas, Vilius",309.0,2.0,"Gaubas, Vilius"
11787,12106750,"Dellavedova, Matthew",436.0,,,,
11788,12106750,"Dellavedova, Matthew",436.0,,,1.0,"Dellavedova, Matthew"
11789,12106750,"Dellavedova, Matthew",441.0,,,,
11790,12106750,"Dellavedova, Matthew",441.0,,,1.0,"Dellavedova, Matthew"
11791,12106751,"Rodriguez Rodriguez, Johan Alexander",667.0,"Curras Abasolo, Tomas",991.0,,"Curras Abasolo, Tomas"
11792,12106751,"Rodriguez Rodriguez, Johan Alexander",667.0,"Curras Abasolo, Tomas",991.0,1.0,"Rodriguez Rodriguez, Johan Alexander"
11793,12106751,"Rodriguez Rodriguez, Johan Alexander",667.0,"Curras Abasolo, Tomas",1033.0,,"Curras Abasolo, Tomas"
11794,12106751,"Rodriguez Rodriguez, Johan Alexander",667.0,"Curras Abasolo, Tomas",1033.0,1.0,"Rodriguez Rodriguez, Johan Alexander"
11795,12106751,"Rodriguez Rodriguez, Johan Alexander",768.0,"Curras Abasolo, Tomas",991.0,,"Curras Abasolo, Tomas"
11796,12106751,"Rodriguez Rodriguez, Johan Alexander",768.0,"Curras Abasolo, Tomas",991.0,1.0,"Rodriguez Rodriguez, Johan Alexander"
11797,12106751,"Rodriguez Rodriguez, Johan Alexander",768.0,"Curras Abasolo, Tomas",1033.0,,"Curras Abasolo, Tomas"
11798,12106751,"Rodriguez Rodriguez, Johan Alexander",768.0,"Curras Abasolo, Tomas",1033.0,1.0,"Rodriguez Rodriguez, Johan Alexander"
11799,12106758,"Hrunčákova, Viktória",174.0,"Klimovicova, Linda",342.0,,"Klimovicova, Linda"
11800,12106758,"Hrunčákova, Viktória",174.0,"Klimovicova, Linda",342.0,2.0,"Klimovicova, Linda"
11801,12106758,"Hrunčákova, Viktória",174.0,"Klimovicova, Linda",284.0,,"Klimovicova, Linda"
11802,12106758,"Hrunčákova, Viktória",174.0,"Klimovicova, Linda",284.0,2.0,"Klimovicova, Linda"
11803,12106758,"Hrunčákova, Viktória",145.0,"Klimovicova, Linda",342.0,,"Klimovicova, Linda"
11804,12106758,"Hrunčákova, Viktória",145.0,"Klimovicova, Linda",342.0,2.0,"Klimovicova, Linda"
11805,12106758,"Hrunčákova, Viktória",145.0,"Klimovicova, Linda",284.0,,"Klimovicova, Linda"
11806,12106758,"Hrunčákova, Viktória",145.0,"Klimovicova, Linda",284.0,2.0,"Klimovicova, Linda"
11807,12106759,"Blanch, Dali",657.0,"Budkov Kjaer, Nicolai",1310.0,,"Budkov Kjaer, Nicolai"
11808,12106759,"Blanch, Dali",657.0,"Budkov Kjaer, Nicolai",1310.0,2.0,"Budkov Kjaer, Nicolai"
11809,12106759,"Blanch, Dali",654.0,"Budkov Kjaer, Nicolai",1310.0,,"Budkov Kjaer, Nicolai"
11810,12106759,"Blanch, Dali",654.0,"Budkov Kjaer, Nicolai",1310.0,2.0,"Budkov Kjaer, Nicolai"
11811,12106760,"Cengiz, Berfu",330.0,"Hennemann, Caijsa Wilda",510.0,,"Hennemann, Caijsa Wilda"
11812,12106760,"Cengiz, Berfu",330.0,"Hennemann, Caijsa Wilda",510.0,2.0,"Hennemann, Caijsa Wilda"
11813,12106760,"Cengiz, Berfu",330.0,"Hennemann, Caijsa Wilda",459.0,,"Hennemann, Caijsa Wilda"
11814,12106760,"Cengiz, Berfu",330.0,"Hennemann, Caijsa Wilda",459.0,2.0,"Hennemann, Caijsa Wilda"
11815,12106760,"Cengiz, Berfu",326.0,"Hennemann, Caijsa Wilda",510.0,,"Hennemann, Caijsa Wilda"
11816,12106760,"Cengiz, Berfu",326.0,"Hennemann, Caijsa Wilda",510.0,2.0,"Hennemann, Caijsa Wilda"
11817,12106760,"Cengiz, Berfu",326.0,"Hennemann, Caijsa Wilda",459.0,,"Hennemann, Caijsa Wilda"
11818,12106760,"Cengiz, Berfu",326.0,"Hennemann, Caijsa Wilda",459.0,2.0,"Hennemann, Caijsa Wilda"
11819,12106761,"Sanchez Quilez, Alejo",699.0,"Perez Contri, Sergi",518.0,,"Perez Contri, Sergi"
11820,12106761,"Sanchez Quilez, Alejo",699.0,"Perez Contri, Sergi",518.0,1.0,"Sanchez Quilez, Alejo"
11821,12106761,"Sanchez Quilez, Alejo",699.0,"Perez Contri, Sergi",565.0,,"Perez Contri, Sergi"
11822,12106761,"Sanchez Quilez, Alejo",699.0,"Perez Contri, Sergi",565.0,1.0,"Sanchez Quilez, Alejo"
11823,12106761,"Sanchez Quilez, Alejo",592.0,"Perez Contri, Sergi",518.0,,"Perez Contri, Sergi"
11824,12106761,"Sanchez Quilez, Alejo",592.0,"Perez Contri, Sergi",518.0,1.0,"Sanchez Quilez, Alejo"
11825,12106761,"Sanchez Quilez, Alejo",592.0,"Perez Contri, Sergi",565.0,,"Perez Contri, Sergi"
11826,12106761,"Sanchez Quilez, Alejo",592.0,"Perez Contri, Sergi",565.0,1.0,"Sanchez Quilez, Alejo"
11827,12106762,"Dunne, Katy",340.0,"Todoni, Anca Alexia",228.0,,"Todoni, Anca Alexia"
11828,12106762,"Dunne, Katy",340.0,"Todoni, Anca Alexia",228.0,2.0,"Todoni, Anca Alexia"
11829,12106762,"Dunne, Katy",340.0,"Todoni, Anca Alexia",217.0,,"Todoni, Anca Alexia"
11830,12106762,"Dunne, Katy",340.0,"Todoni, Anca Alexia",217.0,2.0,"Todoni, Anca Alexia"
11831,12106762,"Dunne, Katy",315.0,"Todoni, Anca Alexia",228.0,,"Todoni, Anca Alexia"
11832,12106762,"Dunne, Katy",315.0,"Todoni, Anca Alexia",228.0,2.0,"Todoni, Anca Alexia"
11833,12106762,"Dunne, Katy",315.0,"Todoni, Anca Alexia",217.0,,"Todoni, Anca Alexia"
11834,12106762,"Dunne, Katy",315.0,"Todoni, Anca Alexia",217.0,2.0,"Todoni, Anca Alexia"
11835,12106763,"Grammatikopoulou, Valentini",213.0,"Barthel, Mona",286.0,,"Barthel, Mona"
11836,12106763,"Grammatikopoulou, Valentini",213.0,"Barthel, Mona",286.0,2.0,"Barthel, Mona"
