match_id,period_1,period_2,period_3,period_4,period_5,current_period_start_timestamp,total_duration_raw,duration_seconds,formatted_seconds,duration_minutes,formatted_minutes,duration_hours,formatted_hours
12152448,2536.0,4706.0,4900.0,0.0,0.0,1710303206.0,12142.0,12142.0,0 days 03:22:22,12142.0,8 days 10:22:00,12142.0,505 days 22:00:00
12152449,4609.0,2292.0,2655.0,0.0,0.0,1710308358.0,9556.0,9556.0,0 days 02:39:16,9556.0,6 days 15:16:00,9556.0,398 days 04:00:00
12152450,2299.0,2107.0,0.0,0.0,0.0,1710308972.0,4406.0,4406.0,0 days 01:13:26,4406.0,3 days 01:26:00,4406.0,183 days 14:00:00
12152451,1667.0,2734.0,0.0,0.0,0.0,1710303345.0,4401.0,4401.0,0 days 01:13:21,4401.0,3 days 01:21:00,4401.0,183 days 09:00:00
12152452,1919.0,3738.0,0.0,0.0,0.0,1710310851.0,5657.0,5657.0,0 days 01:34:17,5657.0,3 days 22:17:00,5657.0,235 days 17:00:00
12152453,1789.0,2425.0,0.0,0.0,0.0,1710313643.0,4214.0,4214.0,0 days 01:10:14,4214.0,2 days 22:14:00,4214.0,175 days 14:00:00
12152454,2882.0,2052.0,0.0,0.0,0.0,1710295082.0,4934.0,4934.0,0 days 01:22:14,4934.0,3 days 10:14:00,4934.0,205 days 14:00:00
12152455,1354.0,4643.0,2068.0,0.0,0.0,1710298529.0,8065.0,8065.0,0 days 02:14:25,8065.0,5 days 14:25:00,8065.0,336 days 01:00:00
12152456,2885.0,3989.0,1890.0,0.0,0.0,1710316604.0,8764.0,8764.0,0 days 02:26:04,8764.0,6 days 02:04:00,8764.0,365 days 04:00:00
12152457,2974.0,2518.0,0.0,0.0,0.0,1710315315.0,5492.0,5492.0,0 days 01:31:32,5492.0,3 days 19:32:00,5492.0,228 days 20:00:00
12152459,2631.0,2768.0,2369.0,0.0,0.0,1710288577.0,7768.0,7768.0,0 days 02:09:28,7768.0,5 days 09:28:00,7768.0,323 days 16:00:00
12152460,2407.0,3504.0,0.0,0.0,0.0,1710307121.0,5911.0,5911.0,0 days 01:38:31,5911.0,4 days 02:31:00,5911.0,246 days 07:00:00
12152461,2161.0,3324.0,2528.0,0.0,0.0,1710301236.0,8013.0,8013.0,0 days 02:13:33,8013.0,5 days 13:33:00,8013.0,333 days 21:00:00
12152462,2692.0,3611.0,2751.0,0.0,0.0,1710298530.0,9054.0,9054.0,0 days 02:30:54,9054.0,6 days 06:54:00,9054.0,377 days 06:00:00
12152463,2937.0,3374.0,4137.0,0.0,0.0,1710289880.0,10448.0,10448.0,0 days 02:54:08,10448.0,7 days 06:08:00,10448.0,435 days 08:00:00
12152464,2270.0,2417.0,0.0,0.0,0.0,1710293092.0,4687.0,4687.0,0 days 01:18:07,4687.0,3 days 06:07:00,4687.0,195 days 07:00:00
12152494,1531.0,2352.0,0.0,0.0,0.0,1710290092.0,3883.0,3883.0,0 days 01:04:43,3883.0,2 days 16:43:00,3883.0,161 days 19:00:00
12152495,1824.0,2049.0,0.0,0.0,0.0,1710304408.0,3873.0,3873.0,0 days 01:04:33,3873.0,2 days 16:33:00,3873.0,161 days 09:00:00
12152496,2330.0,1980.0,2069.0,0.0,0.0,1710305029.0,6379.0,6379.0,0 days 01:46:19,6379.0,4 days 10:19:00,6379.0,265 days 19:00:00
12152497,2239.0,1779.0,0.0,0.0,0.0,1710285487.0,4018.0,4018.0,0 days 01:06:58,4018.0,2 days 18:58:00,4018.0,167 days 10:00:00
12152498,1829.0,1472.0,0.0,0.0,0.0,1710303154.0,3301.0,3301.0,0 days 00:55:01,3301.0,2 days 07:01:00,3301.0,137 days 13:00:00
12152499,1440.0,1944.0,0.0,0.0,0.0,1710285524.0,3384.0,3384.0,0 days 00:56:24,3384.0,2 days 08:24:00,3384.0,141 days 00:00:00
12152500,2605.0,1904.0,1884.0,0.0,0.0,1710288235.0,6393.0,6393.0,0 days 01:46:33,6393.0,4 days 10:33:00,6393.0,266 days 09:00:00
12152501,1716.0,2897.0,0.0,0.0,0.0,1710304250.0,4613.0,4613.0,0 days 01:16:53,4613.0,3 days 04:53:00,4613.0,192 days 05:00:00
12152507,1949.0,2143.0,2356.0,0.0,0.0,1710321718.0,6448.0,6448.0,0 days 01:47:28,6448.0,4 days 11:28:00,6448.0,268 days 16:00:00
12152512,2668.0,1837.0,0.0,0.0,0.0,1710332826.0,4505.0,4505.0,0 days 01:15:05,4505.0,3 days 03:05:00,4505.0,187 days 17:00:00
12152513,1660.0,2109.0,0.0,0.0,0.0,1710319273.0,3769.0,3769.0,0 days 01:02:49,3769.0,2 days 14:49:00,3769.0,157 days 01:00:00
12152515,1745.0,2844.0,2277.0,0.0,0.0,1710313393.0,6866.0,6866.0,0 days 01:54:26,6866.0,4 days 18:26:00,6866.0,286 days 02:00:00
12152516,2878.0,4758.0,0.0,0.0,0.0,1710330915.0,7636.0,7636.0,0 days 02:07:16,7636.0,5 days 07:16:00,7636.0,318 days 04:00:00
12152517,2483.0,2880.0,0.0,0.0,0.0,1710323290.0,5363.0,5363.0,0 days 01:29:23,5363.0,3 days 17:23:00,5363.0,223 days 11:00:00
12152518,3552.0,2254.0,0.0,0.0,0.0,1710326473.0,5806.0,5806.0,0 days 01:36:46,5806.0,4 days 00:46:00,5806.0,241 days 22:00:00
12152519,2811.0,3450.0,2271.0,0.0,0.0,1710332168.0,8532.0,8532.0,0 days 02:22:12,8532.0,5 days 22:12:00,8532.0,355 days 12:00:00
12152520,2528.0,2928.0,0.0,0.0,0.0,1710319195.0,5456.0,5456.0,0 days 01:30:56,5456.0,3 days 18:56:00,5456.0,227 days 08:00:00
12152521,2580.0,2234.0,0.0,0.0,0.0,1710329818.0,4814.0,4814.0,0 days 01:20:14,4814.0,3 days 08:14:00,4814.0,200 days 14:00:00
12152522,2663.0,1637.0,0.0,0.0,0.0,1710325201.0,4300.0,4300.0,0 days 01:11:40,4300.0,2 days 23:40:00,4300.0,179 days 04:00:00
12152525,1896.0,2096.0,0.0,0.0,0.0,1710319561.0,3992.0,3992.0,0 days 01:06:32,3992.0,2 days 18:32:00,3992.0,166 days 08:00:00
12152529,1702.0,4898.0,0.0,0.0,0.0,1710322696.0,6600.0,6600.0,0 days 01:50:00,6600.0,4 days 14:00:00,6600.0,275 days 00:00:00
12152530,0.0,0.0,0.0,0.0,0.0,1710306581.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12152531,0.0,0.0,0.0,0.0,0.0,1710337027.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12152532,3121.0,2497.0,0.0,0.0,0.0,1710335624.0,5618.0,5618.0,0 days 01:33:38,5618.0,3 days 21:38:00,5618.0,234 days 02:00:00
12152533,1175.0,1643.0,0.0,0.0,0.0,1710313610.0,2818.0,2818.0,0 days 00:46:58,2818.0,1 days 22:58:00,2818.0,117 days 10:00:00
12152535,1627.0,2762.0,0.0,0.0,0.0,1710329945.0,4389.0,4389.0,0 days 01:13:09,4389.0,3 days 01:09:00,4389.0,182 days 21:00:00
12152536,3268.0,1846.0,0.0,0.0,0.0,1710309993.0,5114.0,5114.0,0 days 01:25:14,5114.0,3 days 13:14:00,5114.0,213 days 02:00:00
12152538,1960.0,1481.0,0.0,0.0,0.0,1710311601.0,3441.0,3441.0,0 days 00:57:21,3441.0,2 days 09:21:00,3441.0,143 days 09:00:00
12152539,1714.0,2405.0,0.0,0.0,0.0,1710322923.0,4119.0,4119.0,0 days 01:08:39,4119.0,2 days 20:39:00,4119.0,171 days 15:00:00
12152540,2740.0,1697.0,0.0,0.0,0.0,1710309651.0,4437.0,4437.0,0 days 01:13:57,4437.0,3 days 01:57:00,4437.0,184 days 21:00:00
12152542,2878.0,2050.0,0.0,0.0,0.0,1710328857.0,4928.0,4928.0,0 days 01:22:08,4928.0,3 days 10:08:00,4928.0,205 days 08:00:00
12152543,2140.0,0.0,0.0,0.0,0.0,1710308731.0,2140.0,2140.0,0 days 00:35:40,2140.0,1 days 11:40:00,2140.0,89 days 04:00:00
12152545,1559.0,1619.0,0.0,0.0,0.0,1710333294.0,3178.0,3178.0,0 days 00:52:58,3178.0,2 days 04:58:00,3178.0,132 days 10:00:00
12152546,2944.0,2016.0,0.0,0.0,0.0,1710330926.0,4960.0,4960.0,0 days 01:22:40,4960.0,3 days 10:40:00,4960.0,206 days 16:00:00
12152548,3417.0,2529.0,2507.0,0.0,0.0,1710332589.0,8453.0,8453.0,0 days 02:20:53,8453.0,5 days 20:53:00,8453.0,352 days 05:00:00
12152550,2376.0,672.0,0.0,0.0,0.0,1710337393.0,3048.0,3048.0,0 days 00:50:48,3048.0,2 days 02:48:00,3048.0,127 days 00:00:00
12152552,2790.0,3339.0,0.0,0.0,0.0,1710329647.0,6129.0,6129.0,0 days 01:42:09,6129.0,4 days 06:09:00,6129.0,255 days 09:00:00
12152553,2553.0,3251.0,0.0,0.0,0.0,1710321948.0,5804.0,5804.0,0 days 01:36:44,5804.0,4 days 00:44:00,5804.0,241 days 20:00:00
12152554,2702.0,2618.0,0.0,0.0,0.0,1710334733.0,5320.0,5320.0,0 days 01:28:40,5320.0,3 days 16:40:00,5320.0,221 days 16:00:00
12152555,1949.0,2363.0,4500.0,0.0,0.0,1710324048.0,8812.0,8812.0,0 days 02:26:52,8812.0,6 days 02:52:00,8812.0,367 days 04:00:00
12152557,3191.0,1774.0,0.0,0.0,0.0,1710322373.0,4965.0,4965.0,0 days 01:22:45,4965.0,3 days 10:45:00,4965.0,206 days 21:00:00
12152560,4028.0,3561.0,0.0,0.0,0.0,1710324548.0,7589.0,7589.0,0 days 02:06:29,7589.0,5 days 06:29:00,7589.0,316 days 05:00:00
12152563,3139.0,2121.0,0.0,0.0,0.0,1710324105.0,5260.0,5260.0,0 days 01:27:40,5260.0,3 days 15:40:00,5260.0,219 days 04:00:00
12152564,2760.0,3522.0,0.0,0.0,0.0,1710322819.0,6282.0,6282.0,0 days 01:44:42,6282.0,4 days 08:42:00,6282.0,261 days 18:00:00
12152565,5231.0,1773.0,5020.0,0.0,0.0,1710347478.0,12024.0,12024.0,0 days 03:20:24,12024.0,8 days 08:24:00,12024.0,501 days 00:00:00
12152566,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12152567,2511.0,2158.0,2459.0,0.0,0.0,1710327867.0,7128.0,7128.0,0 days 01:58:48,7128.0,4 days 22:48:00,7128.0,297 days 00:00:00
12152569,1642.0,2713.0,3613.0,0.0,0.0,1710323674.0,7968.0,7968.0,0 days 02:12:48,7968.0,5 days 12:48:00,7968.0,332 days 00:00:00
12152570,1174.0,1958.0,0.0,0.0,0.0,1710337268.0,3132.0,3132.0,0 days 00:52:12,3132.0,2 days 04:12:00,3132.0,130 days 12:00:00
12152571,2379.0,3141.0,0.0,0.0,0.0,1710323496.0,5520.0,5520.0,0 days 01:32:00,5520.0,3 days 20:00:00,5520.0,230 days 00:00:00
12152572,3488.0,3378.0,2185.0,0.0,0.0,1710335323.0,9051.0,9051.0,0 days 02:30:51,9051.0,6 days 06:51:00,9051.0,377 days 03:00:00
12152573,1984.0,3451.0,0.0,0.0,0.0,1710339400.0,5435.0,5435.0,0 days 01:30:35,5435.0,3 days 18:35:00,5435.0,226 days 11:00:00
12152574,3727.0,1400.0,4702.0,0.0,0.0,1710332251.0,9829.0,9829.0,0 days 02:43:49,9829.0,6 days 19:49:00,9829.0,409 days 13:00:00
12152575,2850.0,3011.0,0.0,0.0,0.0,1710331721.0,5861.0,5861.0,0 days 01:37:41,5861.0,4 days 01:41:00,5861.0,244 days 05:00:00
12152576,2811.0,2949.0,0.0,0.0,0.0,1710339381.0,5760.0,5760.0,0 days 01:36:00,5760.0,4 days 00:00:00,5760.0,240 days 00:00:00
12152578,0.0,0.0,0.0,0.0,0.0,1710334411.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12152579,1729.0,1471.0,0.0,0.0,0.0,1710320932.0,3200.0,3200.0,0 days 00:53:20,3200.0,2 days 05:20:00,3200.0,133 days 08:00:00
12152583,2766.0,1812.0,0.0,0.0,0.0,1710325976.0,4578.0,4578.0,0 days 01:16:18,4578.0,3 days 04:18:00,4578.0,190 days 18:00:00
12152585,3515.0,2147.0,3383.0,0.0,0.0,1710324818.0,9045.0,9045.0,0 days 02:30:45,9045.0,6 days 06:45:00,9045.0,376 days 21:00:00
12152587,2525.0,2698.0,0.0,0.0,0.0,1710337953.0,5223.0,5223.0,0 days 01:27:03,5223.0,3 days 15:03:00,5223.0,217 days 15:00:00
12152588,1888.0,2766.0,0.0,0.0,0.0,1710315646.0,4654.0,4654.0,0 days 01:17:34,4654.0,3 days 05:34:00,4654.0,193 days 22:00:00
12152590,3123.0,2231.0,0.0,0.0,0.0,1710316734.0,5354.0,5354.0,0 days 01:29:14,5354.0,3 days 17:14:00,5354.0,223 days 02:00:00
12152591,1581.0,3331.0,0.0,0.0,0.0,1710337500.0,4912.0,4912.0,0 days 01:21:52,4912.0,3 days 09:52:00,4912.0,204 days 16:00:00
12152593,2767.0,1888.0,0.0,0.0,0.0,1710316610.0,4655.0,4655.0,0 days 01:17:35,4655.0,3 days 05:35:00,4655.0,193 days 23:00:00
12152594,1553.0,1715.0,0.0,0.0,0.0,1710325956.0,3268.0,3268.0,0 days 00:54:28,3268.0,2 days 06:28:00,3268.0,136 days 04:00:00
12152596,3226.0,2553.0,0.0,0.0,0.0,1710316900.0,5779.0,5779.0,0 days 01:36:19,5779.0,4 days 00:19:00,5779.0,240 days 19:00:00
12152597,2685.0,1411.0,0.0,0.0,0.0,1710327278.0,4096.0,4096.0,0 days 01:08:16,4096.0,2 days 20:16:00,4096.0,170 days 16:00:00
12152599,3530.0,2318.0,0.0,0.0,0.0,1710317410.0,5848.0,5848.0,0 days 01:37:28,5848.0,4 days 01:28:00,5848.0,243 days 16:00:00
12152600,2871.0,1693.0,0.0,0.0,0.0,1710331541.0,4564.0,4564.0,0 days 01:16:04,4564.0,3 days 04:04:00,4564.0,190 days 04:00:00
12152601,3925.0,4836.0,0.0,0.0,0.0,1710335899.0,8761.0,8761.0,0 days 02:26:01,8761.0,6 days 02:01:00,8761.0,365 days 01:00:00
12152602,2381.0,1826.0,0.0,0.0,0.0,1710325616.0,4207.0,4207.0,0 days 01:10:07,4207.0,2 days 22:07:00,4207.0,175 days 07:00:00
12152603,2218.0,3468.0,5044.0,0.0,0.0,1710330181.0,10730.0,10730.0,0 days 02:58:50,10730.0,7 days 10:50:00,10730.0,447 days 02:00:00
12152604,2251.0,1954.0,0.0,0.0,0.0,1710332923.0,4205.0,4205.0,0 days 01:10:05,4205.0,2 days 22:05:00,4205.0,175 days 05:00:00
12152606,3554.0,3893.0,0.0,0.0,0.0,1710332697.0,7447.0,7447.0,0 days 02:04:07,7447.0,5 days 04:07:00,7447.0,310 days 07:00:00
12152607,2469.0,2500.0,0.0,0.0,0.0,1710339433.0,4969.0,4969.0,0 days 01:22:49,4969.0,3 days 10:49:00,4969.0,207 days 01:00:00
12152608,3352.0,3839.0,0.0,0.0,0.0,1710340640.0,7191.0,7191.0,0 days 01:59:51,7191.0,4 days 23:51:00,7191.0,299 days 15:00:00
12152610,2633.0,3745.0,0.0,0.0,0.0,1710332417.0,6378.0,6378.0,0 days 01:46:18,6378.0,4 days 10:18:00,6378.0,265 days 18:00:00
12152615,2351.0,3257.0,2480.0,0.0,0.0,1710331923.0,8088.0,8088.0,0 days 02:14:48,8088.0,5 days 14:48:00,8088.0,337 days 00:00:00
12152616,1543.0,2679.0,0.0,0.0,0.0,1710328852.0,4222.0,4222.0,0 days 01:10:22,4222.0,2 days 22:22:00,4222.0,175 days 22:00:00
12152619,2996.0,3948.0,4437.0,0.0,0.0,1710340610.0,11381.0,11381.0,0 days 03:09:41,11381.0,7 days 21:41:00,11381.0,474 days 05:00:00
12152620,1671.0,2646.0,3670.0,0.0,0.0,1710338350.0,7987.0,7987.0,0 days 02:13:07,7987.0,5 days 13:07:00,7987.0,332 days 19:00:00
12152621,2425.0,2019.0,2399.0,0.0,0.0,1710330584.0,6843.0,6843.0,0 days 01:54:03,6843.0,4 days 18:03:00,6843.0,285 days 03:00:00
12152630,2157.0,2596.0,0.0,0.0,0.0,1710326656.0,4753.0,4753.0,0 days 01:19:13,4753.0,3 days 07:13:00,4753.0,198 days 01:00:00
12152633,2187.0,3154.0,0.0,0.0,0.0,1710332422.0,5341.0,5341.0,0 days 01:29:01,5341.0,3 days 17:01:00,5341.0,222 days 13:00:00
12152635,2044.0,4067.0,0.0,0.0,0.0,1710322476.0,6111.0,6111.0,0 days 01:41:51,6111.0,4 days 05:51:00,6111.0,254 days 15:00:00
12152637,2351.0,2113.0,2774.0,0.0,0.0,1710341175.0,7238.0,7238.0,0 days 02:00:38,7238.0,5 days 00:38:00,7238.0,301 days 14:00:00
12152639,2662.0,2196.0,4492.0,0.0,0.0,1710323976.0,9350.0,9350.0,0 days 02:35:50,9350.0,6 days 11:50:00,9350.0,389 days 14:00:00
12152640,2910.0,3370.0,2348.0,0.0,0.0,1710330981.0,8628.0,8628.0,0 days 02:23:48,8628.0,5 days 23:48:00,8628.0,359 days 12:00:00
12152641,2854.0,2594.0,0.0,0.0,0.0,1710329731.0,5448.0,5448.0,0 days 01:30:48,5448.0,3 days 18:48:00,5448.0,227 days 00:00:00
12152642,2152.0,4132.0,0.0,0.0,0.0,1710316515.0,6284.0,6284.0,0 days 01:44:44,6284.0,4 days 08:44:00,6284.0,261 days 20:00:00
12152643,2465.0,2668.0,3103.0,0.0,0.0,1710326121.0,8236.0,8236.0,0 days 02:17:16,8236.0,5 days 17:16:00,8236.0,343 days 04:00:00
12152644,2593.0,3118.0,0.0,0.0,0.0,1710324656.0,5711.0,5711.0,0 days 01:35:11,5711.0,3 days 23:11:00,5711.0,237 days 23:00:00
12152645,1658.0,1464.0,0.0,0.0,0.0,1710336885.0,3122.0,3122.0,0 days 00:52:02,3122.0,2 days 04:02:00,3122.0,130 days 02:00:00
12152646,2472.0,2975.0,0.0,0.0,0.0,1710316762.0,5447.0,5447.0,0 days 01:30:47,5447.0,3 days 18:47:00,5447.0,226 days 23:00:00
12152648,2024.0,2137.0,0.0,0.0,0.0,1710329108.0,4161.0,4161.0,0 days 01:09:21,4161.0,2 days 21:21:00,4161.0,173 days 09:00:00
12152649,3108.0,2731.0,0.0,0.0,0.0,1710320776.0,5839.0,5839.0,0 days 01:37:19,5839.0,4 days 01:19:00,5839.0,243 days 07:00:00
12152650,1612.0,3170.0,0.0,0.0,0.0,1710328044.0,4782.0,4782.0,0 days 01:19:42,4782.0,3 days 07:42:00,4782.0,199 days 06:00:00
12152953,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12152954,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12152955,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12152956,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12152957,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12152958,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12152959,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12152960,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12153237,1891.0,3156.0,1003.0,0.0,0.0,1710243507.0,6050.0,6050.0,0 days 01:40:50,6050.0,4 days 04:50:00,6050.0,252 days 02:00:00
12153288,2780.0,2092.0,0.0,0.0,0.0,1710244075.0,4872.0,4872.0,0 days 01:21:12,4872.0,3 days 09:12:00,4872.0,203 days 00:00:00
12153356,1412.0,3184.0,2981.0,0.0,0.0,1710320010.0,7577.0,7577.0,0 days 02:06:17,7577.0,5 days 06:17:00,7577.0,315 days 17:00:00
12153357,3186.0,2842.0,0.0,0.0,0.0,1710306166.0,6028.0,6028.0,0 days 01:40:28,6028.0,4 days 04:28:00,6028.0,251 days 04:00:00
12153358,3577.0,4038.0,0.0,0.0,0.0,1710320877.0,7615.0,7615.0,0 days 02:06:55,7615.0,5 days 06:55:00,7615.0,317 days 07:00:00
12153359,3096.0,2023.0,0.0,0.0,0.0,1710322948.0,5119.0,5119.0,0 days 01:25:19,5119.0,3 days 13:19:00,5119.0,213 days 07:00:00
12153360,2126.0,3641.0,0.0,0.0,0.0,1710305176.0,5767.0,5767.0,0 days 01:36:07,5767.0,4 days 00:07:00,5767.0,240 days 07:00:00
12153361,3268.0,0.0,0.0,0.0,0.0,1710313294.0,3268.0,3268.0,0 days 00:54:28,3268.0,2 days 06:28:00,3268.0,136 days 04:00:00
12153585,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12153630,1537.0,2773.0,0.0,0.0,0.0,1710308628.0,4310.0,4310.0,0 days 01:11:50,4310.0,2 days 23:50:00,4310.0,179 days 14:00:00
12153631,1794.0,1343.0,0.0,0.0,0.0,1710304937.0,3137.0,3137.0,0 days 00:52:17,3137.0,2 days 04:17:00,3137.0,130 days 17:00:00
12153632,1760.0,1997.0,2213.0,0.0,0.0,1710306991.0,5970.0,5970.0,0 days 01:39:30,5970.0,4 days 03:30:00,5970.0,248 days 18:00:00
12153633,2105.0,1648.0,0.0,0.0,0.0,1710312897.0,3753.0,3753.0,0 days 01:02:33,3753.0,2 days 14:33:00,3753.0,156 days 09:00:00
12153634,1826.0,2445.0,0.0,0.0,0.0,1710312423.0,4271.0,4271.0,0 days 01:11:11,4271.0,2 days 23:11:00,4271.0,177 days 23:00:00
12153635,2362.0,3893.0,3574.0,0.0,0.0,1710314082.0,9829.0,9829.0,0 days 02:43:49,9829.0,6 days 19:49:00,9829.0,409 days 13:00:00
12153636,2745.0,2967.0,0.0,0.0,0.0,1710306070.0,5712.0,5712.0,0 days 01:35:12,5712.0,3 days 23:12:00,5712.0,238 days 00:00:00
12153855,4462.0,4188.0,0.0,0.0,0.0,1710325769.0,8650.0,8650.0,0 days 02:24:10,8650.0,6 days 00:10:00,8650.0,360 days 10:00:00
12153856,1856.0,2367.0,0.0,0.0,0.0,1710332747.0,4223.0,4223.0,0 days 01:10:23,4223.0,2 days 22:23:00,4223.0,175 days 23:00:00
12153857,0.0,0.0,0.0,0.0,0.0,1710335834.0,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12153858,2243.0,3471.0,4965.0,0.0,0.0,1710326781.0,10679.0,10679.0,0 days 02:57:59,10679.0,7 days 09:59:00,10679.0,444 days 23:00:00
12153861,2462.0,2578.0,0.0,0.0,0.0,1710336028.0,5040.0,5040.0,0 days 01:24:00,5040.0,3 days 12:00:00,5040.0,210 days 00:00:00
12153866,2461.0,3778.0,3403.0,0.0,0.0,1710330350.0,9642.0,9642.0,0 days 02:40:42,9642.0,6 days 16:42:00,9642.0,401 days 18:00:00
12153867,1960.0,2465.0,0.0,0.0,0.0,1710319861.0,4425.0,4425.0,0 days 01:13:45,4425.0,3 days 01:45:00,4425.0,184 days 09:00:00
12153870,3264.0,2163.0,2449.0,0.0,0.0,1710334803.0,7876.0,7876.0,0 days 02:11:16,7876.0,5 days 11:16:00,7876.0,328 days 04:00:00
12153871,1679.0,2405.0,0.0,0.0,0.0,1710335969.0,4084.0,4084.0,0 days 01:08:04,4084.0,2 days 20:04:00,4084.0,170 days 04:00:00
12153872,3596.0,2254.0,2239.0,0.0,0.0,1710344010.0,8089.0,8089.0,0 days 02:14:49,8089.0,5 days 14:49:00,8089.0,337 days 01:00:00
12153883,2167.0,2526.0,0.0,0.0,0.0,1710315465.0,4693.0,4693.0,0 days 01:18:13,4693.0,3 days 06:13:00,4693.0,195 days 13:00:00
12153884,3467.0,2299.0,0.0,0.0,0.0,1710333039.0,5766.0,5766.0,0 days 01:36:06,5766.0,4 days 00:06:00,5766.0,240 days 06:00:00
12153885,2000.0,2550.0,0.0,0.0,0.0,1710322561.0,4550.0,4550.0,0 days 01:15:50,4550.0,3 days 03:50:00,4550.0,189 days 14:00:00
12153886,2970.0,3379.0,0.0,0.0,0.0,1710333610.0,6349.0,6349.0,0 days 01:45:49,6349.0,4 days 09:49:00,6349.0,264 days 13:00:00
12153891,1626.0,1876.0,0.0,0.0,0.0,1710320349.0,3502.0,3502.0,0 days 00:58:22,3502.0,2 days 10:22:00,3502.0,145 days 22:00:00
12153892,2848.0,1869.0,2939.0,0.0,0.0,1710318620.0,7656.0,7656.0,0 days 02:07:36,7656.0,5 days 07:36:00,7656.0,319 days 00:00:00
12153893,3190.0,2840.0,0.0,0.0,0.0,1710331747.0,6030.0,6030.0,0 days 01:40:30,6030.0,4 days 04:30:00,6030.0,251 days 06:00:00
12153894,2961.0,1726.0,0.0,0.0,0.0,1710339100.0,4687.0,4687.0,0 days 01:18:07,4687.0,3 days 06:07:00,4687.0,195 days 07:00:00
12153895,2254.0,2180.0,0.0,0.0,0.0,1710316138.0,4434.0,4434.0,0 days 01:13:54,4434.0,3 days 01:54:00,4434.0,184 days 18:00:00
12153896,3956.0,2840.0,2159.0,0.0,0.0,1710333402.0,8955.0,8955.0,0 days 02:29:15,8955.0,6 days 05:15:00,8955.0,373 days 03:00:00
12153897,1510.0,2012.0,0.0,0.0,0.0,1710327670.0,3522.0,3522.0,0 days 00:58:42,3522.0,2 days 10:42:00,3522.0,146 days 18:00:00
12153898,2599.0,2232.0,0.0,0.0,0.0,1710333931.0,4831.0,4831.0,0 days 01:20:31,4831.0,3 days 08:31:00,4831.0,201 days 07:00:00
12153899,2266.0,2788.0,2962.0,0.0,0.0,1710330257.0,8016.0,8016.0,0 days 02:13:36,8016.0,5 days 13:36:00,8016.0,334 days 00:00:00
12153900,2242.0,1643.0,0.0,0.0,0.0,1710338252.0,3885.0,3885.0,0 days 01:04:45,3885.0,2 days 16:45:00,3885.0,161 days 21:00:00
12153901,1862.0,2650.0,2973.0,0.0,0.0,1710338925.0,7485.0,7485.0,0 days 02:04:45,7485.0,5 days 04:45:00,7485.0,311 days 21:00:00
12153902,3791.0,4217.0,0.0,0.0,0.0,1710330995.0,8008.0,8008.0,0 days 02:13:28,8008.0,5 days 13:28:00,8008.0,333 days 16:00:00
12153909,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12153914,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0 days 00:00:00,0.0,0 days 00:00:00,0.0,0 days 00:00:00
12154110,3111.0,3235.0,0.0,0.0,0.0,1710316348.0,6346.0,6346.0,0 days 01:45:46,6346.0,4 days 09:46:00,6346.0,264 days 10:00:00
12154111,2497.0,1619.0,2899.0,0.0,0.0,1710324190.0,7015.0,7015.0,0 days 01:56:55,7015.0,4 days 20:55:00,7015.0,292 days 07:00:00
12154112,2267.0,1473.0,0.0,0.0,0.0,1710318436.0,3740.0,3740.0,0 days 01:02:20,3740.0,2 days 14:20:00,3740.0,155 days 20:00:00
12154113,3780.0,3615.0,0.0,0.0,0.0,1710324143.0,7395.0,7395.0,0 days 02:03:15,7395.0,5 days 03:15:00,7395.0,308 days 03:00:00
